"","ACCOUNT_KEY","SEASON_YEAR","ACCOUNT_TYPE","sum(TICKET_SOLD)","sum(FLEX_PLAN_TICKET_SOLD)","sum(FULL_PLAN_TICKET_SOLD)","sum(FORTY_PLAN_TICKET_SOLD)","sum(GROUP_TICKET_SOLD)","sum(MINI_PLAN_TICKET_SOLD)","sum(SEASON_TICKET_SOLD)","sum(SINGLE_TICKET_SOLD)","sum(SIXPACK_PLAN_TICKET_SOLD)"
"9689",833032,2023,"Individual",1,0,0,0,0,0,1,0,0
"9690",833224,2021,"Individual",37,0,0,0,32,0,0,5,0
"9691",833224,2022,"Individual",44,0,0,0,33,0,0,11,0
"9692",833224,2023,"Individual",42,0,0,0,42,0,0,0,0
"9693",833224,2024,"Individual",48,0,0,0,42,0,0,6,0
"9694",833832,2022,"Individual",2,0,0,0,0,0,0,2,0
"9695",834124,2021,"Individual",8,0,0,0,0,0,0,8,0
"9696",834124,2022,"Individual",2,0,0,0,0,0,0,2,0
"9697",834124,2023,"Individual",4,0,0,0,0,0,0,4,2
"9698",834422,2023,"Group",2,0,0,0,0,0,0,2,0
"9699",834461,2024,"Individual",12,0,0,0,0,0,0,12,12
"9700",834605,2022,"Business",4,0,0,0,0,0,0,4,0
"9701",834671,2024,"Individual",1,0,0,0,0,0,0,1,1
"9702",834753,2022,"Individual",6,0,0,0,1,0,0,5,0
"9703",834753,2023,"Individual",2,0,0,0,0,0,2,0,0
"9704",834753,2024,"Individual",3,0,0,0,2,0,0,1,0
"9705",834966,2021,"Individual",2,0,0,0,0,0,0,2,0
"9706",834966,2023,"Individual",2,0,0,0,2,0,0,0,0
"9707",834966,2024,"Individual",4,0,0,0,4,0,0,0,0
"9708",835106,2021,"Individual",4,0,0,0,0,0,0,4,0
"9709",835106,2022,"Individual",3,0,0,0,0,0,0,3,0
"9710",835106,2023,"Individual",8,0,0,0,0,0,0,8,0
"9711",835106,2024,"Individual",12,0,0,0,0,0,0,12,12
"9712",835479,2021,"Individual",32,0,0,0,0,32,32,0,0
"9713",835633,2022,"Business",8,0,0,0,0,0,0,8,0
"9714",835633,2023,"Business",12,0,0,0,0,0,0,12,0
"9715",835633,2024,"Business",60,0,0,0,0,0,56,4,0
"9716",835692,2021,"Individual",0,0,0,0,0,0,0,0,0
"9717",835692,2022,"Individual",2,0,0,0,0,0,0,2,0
"9718",835692,2023,"Individual",20,0,0,0,0,0,0,20,0
"9719",835692,2024,"Individual",6,0,0,0,0,0,0,6,0
"9720",836331,2021,"Individual",1,0,0,0,0,0,0,1,0
"9721",836618,2021,"Business",16,0,0,0,0,0,16,0,0
"9722",836695,2024,"Individual",2,0,0,0,0,0,0,2,2
"9723",836786,2021,"Business",6,0,0,0,0,0,0,6,0
"9724",836786,2024,"Business",3,0,0,0,3,0,0,0,0
"9725",837214,2021,"Individual",3,0,0,0,0,0,0,3,0
"9726",837214,2023,"Individual",18,0,0,0,0,0,0,18,18
"9727",837371,2021,"Individual",4,0,0,0,0,0,0,4,0
"9728",837557,2021,"Individual",59,0,0,0,0,16,56,3,0
"9729",837661,2022,"Individual",2,0,0,0,0,0,0,2,0
"9730",837866,2024,"Individual",14,0,0,0,0,9,11,3,0
"9731",837933,2023,"Individual",2,0,0,0,0,0,0,2,0
"9732",837933,2024,"Individual",18,0,0,0,0,0,0,18,14
"9733",838628,2021,"Business",4,0,0,0,0,0,0,4,0
"9734",838894,2024,"Individual",10,0,0,0,0,0,0,10,8
"9735",838899,2023,"Individual",14,0,0,0,0,0,0,14,0
"9736",838984,2021,"Individual",4,0,0,0,0,0,0,4,0
"9737",839329,2022,"Individual",3,0,0,0,0,0,0,3,0
"9738",839329,2024,"Individual",2,0,0,0,0,0,0,2,0
"9739",839582,2024,"Business",4,0,0,0,0,0,4,0,0
"9740",839915,2021,"Business",339,0,292,0,0,0,324,15,0
"9741",839915,2022,"Business",321,0,267,0,0,0,312,9,0
"9742",840215,2024,"Individual",6,0,0,0,0,0,0,6,0
"9743",840443,2022,"Individual",2,0,0,0,0,0,0,2,0
"9744",841005,2024,"Individual",16,0,0,0,0,0,0,16,14
"9745",841461,2023,"Individual",5,0,0,0,0,0,0,5,0
"9746",841461,2024,"Individual",4,0,0,0,0,0,0,4,0
"9747",841522,2021,"Individual",25,0,0,0,0,0,0,25,0
"9748",841522,2022,"Individual",2,0,0,0,0,0,0,2,0
"9749",841522,2023,"Individual",4,0,0,0,0,0,0,4,0
"9750",841522,2024,"Individual",22,0,0,0,0,0,0,22,0
"9751",841688,2021,"Individual",2,0,0,0,0,0,0,2,0
"9752",841688,2023,"Individual",2,0,0,0,0,0,0,2,0
"9753",841688,2024,"Individual",2,0,0,0,0,0,2,0,0
"9754",842118,2024,"Individual",12,0,0,0,0,0,0,12,12
"9755",842141,2021,"Individual",4,0,0,0,4,0,0,0,0
"9756",842141,2022,"Individual",76,0,0,0,0,0,76,0,0
"9757",842141,2023,"Individual",42,0,0,0,0,0,40,2,0
"9758",842141,2024,"Individual",80,0,0,0,0,0,80,0,0
"9759",842316,2022,"Individual",6,0,0,0,0,0,0,6,0
"9760",842316,2023,"Individual",2,0,0,0,0,0,0,2,0
"9761",842605,2024,"Individual",2,0,0,0,0,0,2,0,0
"9762",842640,2021,"Group",20,0,0,0,14,0,6,0,0
"9763",842666,2021,"Individual",2,0,0,0,0,0,0,2,0
"9764",842666,2023,"Individual",4,0,0,0,0,0,2,2,0
"9765",842666,2024,"Individual",2,0,0,0,0,0,2,0,0
"9766",842688,2021,"Individual",4,0,0,0,0,0,0,4,0
"9767",842722,2023,"Individual",1,0,0,0,0,0,0,1,0
"9768",842722,2024,"Individual",8,0,0,0,0,0,0,8,0
"9769",843351,2023,"Business",14,0,0,0,14,0,0,0,0
"9770",843481,2023,"Individual",8,0,0,0,2,0,0,6,0
"9771",843636,2021,"Individual",43,0,0,0,0,0,38,5,0
"9772",843636,2022,"Individual",40,0,0,0,4,0,34,2,0
"9773",843636,2023,"Individual",16,0,0,0,0,0,14,2,0
"9774",843636,2024,"Individual",15,0,0,0,4,0,6,5,0
"9775",844028,2021,"Business",4,0,0,0,0,0,0,4,0
"9776",844133,2021,"Individual",4,0,0,0,0,0,0,4,0
"9777",844137,2021,"Individual",2,0,0,0,0,0,0,2,0
"9778",844137,2022,"Individual",2,0,0,0,0,0,0,2,0
"9779",844137,2023,"Individual",12,0,0,0,3,0,0,9,0
"9780",844137,2024,"Individual",2,0,0,0,0,0,0,2,0
"9781",844541,2022,"Individual",76,0,0,0,0,0,76,0,0
"9782",844541,2023,"Individual",4,0,0,0,0,0,0,4,0
"9783",844541,2024,"Individual",4,0,0,0,4,0,0,0,0
"9784",844665,2021,"Individual",23,0,0,0,0,0,0,23,0
"9785",844665,2022,"Individual",35,0,0,0,0,0,0,35,6
"9786",844665,2023,"Individual",38,0,0,0,0,0,0,38,30
"9787",844665,2024,"Individual",9,0,0,0,0,0,0,9,6
"9788",845193,2023,"Individual",4,0,0,0,0,0,4,0,0
"9789",845202,2021,"Individual",4,0,0,0,0,0,0,4,0
"9790",845202,2022,"Individual",3,0,0,0,0,0,0,3,0
"9791",845202,2024,"Individual",10,0,0,0,0,0,8,2,0
"9792",845239,2021,"Individual",5,0,0,0,0,0,0,5,0
"9793",845239,2022,"Individual",3,0,0,0,0,0,0,3,0
"9794",845239,2023,"Individual",2,0,0,0,0,0,0,2,2
"9795",845239,2024,"Individual",7,0,0,0,0,0,0,7,4
"9796",845267,2021,"Individual",2,0,0,0,0,0,0,2,0
"9797",845267,2022,"Individual",4,0,0,0,0,0,0,4,4
"9798",845366,2021,"Individual",42,0,0,0,0,0,40,2,0
"9799",845366,2022,"Individual",40,0,0,0,0,0,40,0,0
"9800",845366,2023,"Individual",44,0,0,0,0,0,38,6,0
"9801",845366,2024,"Individual",35,0,0,0,0,0,31,4,0
"9802",845463,2024,"Individual",2,0,0,0,2,0,0,0,0
"9803",845492,2021,"Individual",2,0,0,0,0,0,0,2,0
"9804",845492,2023,"Individual",6,0,0,0,0,0,0,6,0
"9805",845554,2021,"Individual",12,0,0,0,0,0,0,12,0
"9806",845554,2022,"Individual",6,0,0,0,0,0,0,6,6
"9807",845554,2023,"Individual",10,0,0,0,0,0,0,10,7
"9808",845554,2024,"Individual",2,0,0,0,0,0,0,2,2
"9809",845775,2024,"Individual",12,0,0,0,0,0,0,12,12
"9810",845834,2022,"Individual",12,0,0,0,0,0,0,12,12
"9811",845834,2023,"Individual",14,0,0,0,0,0,0,14,12
"9812",845834,2024,"Individual",2,0,0,0,0,0,0,2,0
"9813",845974,2024,"Individual",4,0,0,0,0,0,4,0,0
"9814",846083,2023,"Individual",7,0,0,0,0,0,0,7,3
"9815",846083,2024,"Individual",2,0,0,0,0,0,0,2,2
"9816",846174,2021,"Individual",26,0,0,0,0,24,26,0,0
"9817",846174,2022,"Individual",62,0,0,0,36,24,24,2,0
"9818",846174,2024,"Individual",52,0,0,0,50,0,0,2,0
"9819",846251,2023,"Individual",22,0,0,0,0,0,0,22,0
"9820",846251,2024,"Individual",16,0,0,0,0,2,2,14,0
"9821",846275,2021,"Individual",5,0,0,0,0,0,0,5,0
"9822",846275,2022,"Individual",1,0,0,0,0,0,0,1,0
"9823",846275,2023,"Individual",4,0,0,0,0,0,0,4,2
"9824",846275,2024,"Individual",1,0,0,0,0,0,0,1,0
"9825",846374,2023,"Business",4,0,0,4,0,0,4,0,0
"9826",846374,2024,"Business",1,0,0,0,0,0,0,1,0
"9827",846391,2022,"Individual",7,0,0,0,0,0,0,7,0
"9828",846391,2024,"Individual",12,0,0,0,0,0,0,12,12
"9829",846478,2021,"Individual",3,0,0,0,0,0,0,3,0
"9830",846478,2022,"Individual",4,0,0,0,0,0,0,4,0
"9831",846478,2023,"Individual",2,0,0,0,0,0,0,2,0
"9832",846856,2021,"Individual",2,0,0,0,0,0,0,2,0
"9833",846856,2023,"Individual",5,0,0,0,0,0,0,5,0
"9834",846878,2021,"Individual",10,0,0,0,0,0,0,10,0
"9835",846878,2022,"Individual",1,0,0,0,0,0,0,1,0
"9836",846878,2023,"Individual",4,0,0,0,0,0,0,4,0
"9837",846878,2024,"Individual",5,0,0,0,0,0,2,3,0
"9838",847059,2021,"Individual",30,0,0,0,0,28,28,2,0
"9839",847438,2023,"Individual",2,0,0,0,0,0,2,0,0
"9840",847454,2021,"Individual",2,0,0,0,0,0,0,2,0
"9841",847454,2023,"Individual",2,0,0,0,0,0,0,2,0
"9842",847592,2021,"Individual",24,0,0,0,0,0,24,0,0
"9843",847592,2022,"Individual",38,0,0,0,0,0,38,0,0
"9844",847592,2023,"Individual",40,0,0,0,0,0,40,0,0
"9845",847592,2024,"Individual",40,0,0,0,0,0,40,0,0
"9846",847684,2022,"Individual",0,0,0,0,0,0,0,0,0
"9847",847684,2023,"Individual",2,0,0,0,0,0,0,2,0
"9848",847684,2024,"Individual",26,0,0,0,0,20,26,0,0
"9849",848214,2023,"Individual",2,0,0,0,0,0,2,0,0
"9850",848395,2022,"Individual",1,0,0,0,0,0,1,0,0
"9851",848395,2023,"Individual",12,0,0,0,0,12,12,0,0
"9852",848395,2024,"Individual",18,0,0,0,1,12,13,4,0
"9853",848660,2021,"Individual",4,0,0,0,0,0,0,4,0
"9854",849028,2021,"Individual",51,0,0,0,0,0,38,13,0
"9855",849272,2021,"Individual",13,0,0,0,0,0,0,13,0
"9856",849272,2023,"Individual",4,0,0,0,0,0,0,4,0
"9857",849308,2021,"Business",8,0,0,0,0,0,0,8,0
"9858",849308,2023,"Business",8,0,0,0,0,0,0,8,0
"9859",849308,2024,"Business",5,0,1,0,0,0,1,4,0
"9860",849385,2022,"Individual",3,0,0,0,0,0,0,3,0
"9861",849385,2024,"Individual",2,0,0,0,0,0,0,2,0
"9862",849956,2021,"Individual",51,0,0,0,34,0,0,17,0
"9863",849956,2022,"Individual",27,0,0,0,25,0,0,2,0
"9864",849956,2024,"Individual",8,0,0,0,5,0,0,3,0
"9865",849981,2021,"Individual",2,0,0,0,0,0,0,2,2
"9866",850371,2023,"Individual",9,0,0,0,0,0,0,9,0
"9867",850371,2024,"Individual",5,0,0,0,0,0,0,5,0
"9868",850981,2023,"Individual",4,0,0,0,0,0,4,0,0
"9869",850981,2024,"Individual",4,0,0,0,0,0,0,4,0
"9870",851147,2021,"Individual",6,0,0,0,0,0,0,6,0
"9871",851147,2022,"Individual",10,0,0,0,0,0,0,10,0
"9872",851147,2023,"Individual",12,0,0,0,0,0,0,12,0
"9873",851147,2024,"Individual",32,0,0,0,12,0,0,20,10
"9874",851365,2021,"Individual",24,20,0,0,0,0,0,24,0
"9875",851365,2024,"Individual",2,0,0,0,0,0,0,2,0
"9876",851462,2023,"Individual",9,0,0,0,4,0,0,5,0
"9877",851462,2024,"Individual",8,0,0,0,0,0,8,0,0
"9878",851578,2021,"Individual",38,0,0,0,0,0,38,0,0
"9879",851848,2021,"Individual",8,0,0,0,0,0,0,8,0
"9880",851848,2022,"Individual",5,0,0,0,0,0,0,5,5
"9881",851883,2021,"Business",324,0,324,0,0,0,324,0,0
"9882",851883,2022,"Business",308,0,308,0,0,0,308,0,0
"9883",851883,2023,"Business",321,0,315,0,0,0,319,2,0
"9884",851883,2024,"Business",324,0,324,0,0,0,324,0,0
"9885",852259,2021,"Individual",16,0,0,0,0,0,0,16,0
"9886",852259,2022,"Individual",15,0,0,0,0,0,0,15,12
"9887",852259,2023,"Individual",4,0,0,0,0,0,0,4,0
"9888",852259,2024,"Individual",15,0,0,0,0,0,0,15,5
"9889",852310,2021,"Individual",37,0,0,0,35,0,0,2,0
"9890",852385,2021,"Corporate Partnership",4,0,0,0,0,0,0,4,0
"9891",852385,2022,"Corporate Partnership",1000,0,0,0,0,0,0,1000,0
"9892",852536,2021,"Individual",9,0,0,9,0,0,9,0,0
"9893",852625,2021,"Individual",8,0,0,0,0,8,8,0,0
"9894",852625,2023,"Individual",2,0,0,0,0,0,0,2,0
"9895",852973,2021,"Individual",25,0,0,0,0,0,0,25,0
"9896",852973,2022,"Individual",104,0,0,70,21,0,78,5,0
"9897",852973,2023,"Individual",94,0,0,78,0,0,78,16,0
"9898",852973,2024,"Individual",186,0,0,78,97,0,78,11,0
"9899",853337,2021,"Business",164,0,0,0,0,0,164,0,0
"9900",853337,2022,"Business",154,0,0,0,0,0,144,10,0
"9901",853337,2023,"Business",160,0,0,0,0,0,160,0,0
"9902",853337,2024,"Business",152,0,0,0,0,0,152,0,0
"9903",853472,2021,"Individual",29,0,0,0,0,0,2,27,0
"9904",853472,2022,"Individual",53,0,0,37,0,0,37,16,5
"9905",853472,2023,"Individual",52,0,0,39,0,0,39,13,6
"9906",853472,2024,"Individual",37,0,0,29,0,0,37,0,0
"9907",854261,2022,"Business",2,0,0,0,0,0,0,2,0
"9908",854261,2024,"Business",14,0,0,0,0,0,0,14,0
"9909",854626,2022,"Individual",2,0,0,0,0,0,0,2,0
"9910",854626,2023,"Individual",27,0,0,0,21,0,0,6,0
"9911",854626,2024,"Individual",5,0,0,0,3,0,0,2,0
"9912",854713,2021,"Individual",30,0,0,0,0,26,28,2,0
"9913",854713,2022,"Individual",22,0,0,0,0,22,22,0,0
"9914",854713,2023,"Individual",4,0,0,0,0,0,0,4,0
"9915",854888,2021,"Individual",2,0,0,0,0,0,0,2,0
"9916",854917,2022,"Business",632,0,0,632,0,0,632,0,0
"9917",854917,2023,"Business",664,0,664,0,0,0,664,0,0
"9918",854917,2024,"Business",1296,0,1296,0,0,0,1296,0,0
"9919",855474,2021,"Individual",3,0,0,0,0,0,0,3,0
"9920",855474,2024,"Individual",5,0,0,0,0,0,0,5,5
"9921",855613,2021,"Individual",34,0,0,0,0,28,28,6,0
"9922",855613,2024,"Individual",0,0,0,0,0,0,0,0,0
"9923",855722,2023,"Individual",6,0,0,0,0,0,0,6,6
"9924",855722,2024,"Individual",1,0,0,0,0,0,0,1,0
"9925",855889,2021,"Individual",2,0,0,0,0,0,0,2,0
"9926",855889,2022,"Individual",5,0,0,0,0,0,5,0,0
"9927",855899,2021,"Individual",18,0,0,0,0,0,18,0,0
"9928",855899,2022,"Individual",15,0,0,0,0,0,15,0,0
"9929",855899,2023,"Individual",9,0,0,0,0,0,0,9,0
"9930",855926,2021,"Individual",4,0,0,0,0,0,0,4,0
"9931",855926,2024,"Individual",20,0,0,0,0,0,0,20,0
"9932",855976,2022,"Individual",18,0,0,0,0,0,0,18,18
"9933",855976,2023,"Individual",18,0,0,0,0,0,0,18,18
"9934",855976,2024,"Individual",18,0,0,0,0,0,0,18,18
"9935",856118,2024,"Individual",156,0,0,0,0,0,152,4,0
"9936",856158,2022,"Individual",4,0,0,0,0,0,0,4,0
"9937",856158,2023,"Individual",3,0,0,0,0,0,0,3,0
"9938",856158,2024,"Individual",46,0,0,0,0,0,40,6,0
"9939",856217,2021,"Individual",2,0,0,0,0,0,0,2,0
"9940",856217,2022,"Individual",2,0,0,0,0,0,0,2,0
"9941",856217,2023,"Individual",16,0,0,0,0,0,0,16,0
"9942",856217,2024,"Individual",4,0,0,0,0,0,0,4,0
"9943",856227,2021,"Individual",1,0,0,0,0,0,0,1,0
"9944",856227,2022,"Individual",9,0,0,0,0,0,0,9,0
"9945",856227,2023,"Individual",17,0,0,0,0,0,0,17,0
"9946",856227,2024,"Individual",9,0,0,0,0,0,2,7,0
"9947",856382,2022,"Individual",158,0,158,0,0,0,158,0,0
"9948",856382,2023,"Individual",168,0,162,0,0,0,162,6,0
"9949",856382,2024,"Individual",8,0,0,0,0,0,0,8,0
"9950",856484,2021,"Individual",6,0,0,0,0,0,0,6,0
"9951",856484,2022,"Individual",82,0,0,74,2,0,78,2,0
"9952",856484,2023,"Individual",5,0,0,0,0,0,0,5,0
"9953",856743,2021,"Individual",2,0,0,0,1,0,0,1,0
"9954",856743,2024,"Individual",17,0,0,0,0,12,15,2,0
"9955",856810,2024,"Individual",4,0,0,0,0,0,0,4,0
"9956",856979,2021,"Individual",12,0,0,0,0,0,0,12,0
"9957",856979,2023,"Individual",2,0,0,0,0,0,0,2,0
"9958",857092,2024,"Individual",3,0,0,0,0,0,0,3,0
"9959",857167,2021,"Individual",12,0,0,0,0,0,0,12,0
"9960",857167,2023,"Individual",4,0,0,0,0,0,0,4,0
"9961",857167,2024,"Individual",29,0,0,0,0,0,24,5,0
"9962",857453,2023,"Individual",10,0,0,0,0,0,0,10,0
"9963",857453,2024,"Individual",12,0,0,0,0,8,8,4,0
"9964",857478,2023,"Individual",7,0,0,0,0,0,0,7,0
"9965",857478,2024,"Individual",6,0,0,0,2,0,0,4,4
"9966",857537,2023,"Individual",1,0,0,0,0,0,0,1,0
"9967",858073,2024,"Business",6,0,0,0,0,0,0,6,0
"9968",858190,2024,"Individual",12,0,0,0,0,0,0,12,12
"9969",858552,2021,"Individual",86,0,0,0,42,0,40,4,0
"9970",858552,2022,"Individual",58,0,0,0,0,0,40,18,0
"9971",858552,2023,"Individual",54,0,0,0,12,0,40,2,0
"9972",858552,2024,"Individual",55,0,0,0,0,0,42,13,0
"9973",858837,2023,"Individual",6,0,0,0,0,0,0,6,0
"9974",858850,2021,"Individual",2,0,0,0,0,0,0,2,0
"9975",858850,2022,"Individual",4,0,0,0,0,0,0,4,0
"9976",858861,2022,"Individual",5,0,0,0,0,0,0,5,0
"9977",858861,2023,"Individual",2,0,0,0,0,0,0,2,0
"9978",858861,2024,"Individual",14,0,0,0,0,12,12,2,0
"9979",858951,2021,"Business",0,0,0,0,0,0,0,0,0
"9980",859186,2021,"Individual",4,0,0,0,0,0,0,4,0
"9981",859186,2023,"Individual",10,0,0,0,0,0,0,10,0
"9982",859485,2022,"Individual",20,0,0,0,20,0,0,0,0
"9983",859485,2023,"Individual",8,0,0,0,0,0,0,8,8
"9984",859485,2024,"Individual",6,0,0,0,0,0,0,6,0
"9985",859731,2021,"Individual",12,0,0,0,0,0,0,12,0
"9986",859731,2022,"Individual",40,0,0,0,0,0,40,0,0
"9987",859731,2023,"Individual",26,0,0,0,0,0,20,6,0
"9988",859731,2024,"Individual",27,0,0,0,0,0,20,7,0
"9989",860055,2021,"Business",4,0,0,0,0,0,0,4,0
"9990",860055,2022,"Business",8,0,0,0,0,0,8,0,0
"9991",860055,2024,"Business",4,0,0,0,0,0,4,0,0
"9992",860267,2021,"Individual",14,0,0,0,0,0,0,14,0
"9993",860267,2022,"Individual",23,0,0,0,0,0,0,23,12
"9994",860267,2023,"Individual",18,0,0,0,0,0,0,18,10
"9995",860267,2024,"Individual",22,0,0,0,0,0,0,22,16
"9996",860363,2021,"Individual",16,0,0,0,0,12,16,0,0
"9997",860363,2023,"Individual",2,0,0,0,0,0,0,2,0
"9998",860379,2021,"Individual",4,0,0,0,0,0,0,4,0
"9999",860379,2022,"Individual",2,0,0,0,0,0,0,2,0
"10000",860379,2023,"Individual",2,0,0,0,0,0,0,2,0
"10001",860379,2024,"Individual",2,0,0,0,0,0,0,2,0
"10002",860564,2021,"Individual",6,0,0,0,0,0,6,0,0
"10003",860564,2022,"Individual",2,0,0,0,0,0,0,2,0
"10004",860564,2024,"Individual",2,0,0,0,0,0,2,0,0
"10005",861168,2023,"Individual",4,0,0,0,0,0,0,4,0
"10006",861490,2022,"Individual",8,0,0,0,0,0,0,8,0
"10007",861490,2024,"Individual",25,0,0,0,0,22,22,3,0
"10008",861549,2024,"Individual",7,0,0,0,0,0,0,7,7
"10009",861652,2021,"Individual",21,0,0,0,12,0,0,9,0
"10010",861652,2023,"Individual",2,0,0,0,0,0,0,2,0
"10011",861652,2024,"Individual",1,0,0,0,0,0,0,1,0
"10012",862105,2021,"Individual",63,0,0,0,0,0,60,3,0
"10013",862105,2022,"Individual",75,0,0,0,0,0,60,15,0
"10014",862105,2023,"Individual",6,0,0,0,0,0,0,6,0
"10015",862105,2024,"Individual",46,0,0,0,26,4,4,16,0
"10016",862148,2021,"Individual",10,0,0,0,0,0,0,10,0
"10017",862148,2022,"Individual",7,0,0,0,0,0,0,7,0
"10018",862148,2023,"Individual",3,0,0,0,0,0,0,3,0
"10019",862520,2023,"Group",38,0,0,0,38,0,0,0,0
"10020",862520,2024,"Group",24,0,0,0,0,0,0,24,24
"10021",862676,2021,"Individual",10,0,0,0,0,0,0,10,0
"10022",862676,2022,"Individual",10,0,0,0,0,0,0,10,0
"10023",862676,2023,"Individual",30,0,0,0,0,0,0,30,0
"10024",862676,2024,"Individual",5,0,0,0,0,0,0,5,0
"10025",862740,2023,"Individual",3,0,0,0,0,0,0,3,0
"10026",862879,2021,"Individual",13,0,0,0,0,0,0,13,0
"10027",862879,2022,"Individual",2,0,0,0,0,0,0,2,0
"10028",862879,2023,"Individual",14,0,0,0,4,0,0,10,0
"10029",862879,2024,"Individual",4,0,0,0,1,0,0,3,0
"10030",863644,2021,"Individual",4,0,0,0,0,0,0,4,0
"10031",863644,2023,"Individual",2,0,0,0,0,2,2,0,0
"10032",863644,2024,"Individual",4,0,0,0,0,0,0,4,0
"10033",864090,2021,"Individual",4,0,0,0,4,0,0,0,0
"10034",864090,2023,"Individual",2,0,0,0,0,0,0,2,0
"10035",864090,2024,"Individual",18,0,0,0,0,0,0,18,0
"10036",864098,2023,"Individual",16,0,0,0,0,0,0,16,0
"10037",864098,2024,"Individual",25,0,0,0,0,0,0,25,12
"10038",864132,2021,"Individual",0,0,0,0,0,0,0,0,0
"10039",864132,2022,"Individual",15,0,0,0,0,0,0,15,0
"10040",864132,2023,"Individual",17,0,0,0,0,0,0,17,0
"10041",864132,2024,"Individual",31,0,0,0,0,0,16,15,0
"10042",864887,2021,"Business",160,0,0,160,0,0,160,0,0
"10043",864905,2023,"Individual",91,0,0,0,0,0,0,91,84
"10044",865047,2022,"Individual",38,0,0,0,0,0,38,0,0
"10045",865047,2023,"Individual",40,0,0,0,0,0,40,0,0
"10046",865047,2024,"Individual",40,0,0,0,0,0,40,0,0
"10047",865171,2022,"Individual",4,0,0,0,0,0,4,0,0
"10048",865171,2023,"Individual",4,0,0,0,0,0,0,4,0
"10049",865935,2023,"Individual",5,0,0,0,0,0,2,3,0
"10050",865935,2024,"Individual",4,0,0,0,0,0,0,4,0
"10051",866065,2024,"Individual",7,0,0,0,0,0,0,7,0
"10052",866236,2021,"Individual",38,0,0,0,0,0,38,0,0
"10053",866236,2022,"Individual",34,0,0,0,0,0,34,0,0
"10054",866236,2023,"Individual",4,0,0,0,0,0,0,4,0
"10055",866236,2024,"Individual",3,0,0,0,0,0,0,3,0
"10056",866546,2022,"Individual",1,0,0,0,0,0,0,1,0
"10057",866546,2024,"Individual",7,0,0,0,5,0,2,0,0
"10058",866737,2022,"Individual",4,0,0,0,0,0,0,4,0
"10059",866970,2021,"Individual",82,0,0,78,0,0,80,2,0
"10060",866970,2022,"Individual",79,0,0,74,0,0,76,3,0
"10061",866970,2023,"Individual",51,0,0,0,0,0,38,13,0
"10062",866970,2024,"Individual",65,0,0,0,0,0,57,8,0
"10063",867410,2021,"Individual",12,0,0,0,0,0,10,2,0
"10064",867410,2022,"Individual",41,0,0,0,0,0,34,7,0
"10065",867410,2023,"Individual",57,0,0,0,29,0,0,28,20
"10066",867410,2024,"Individual",43,0,0,0,0,0,40,3,0
"10067",867644,2023,"Individual",1,0,0,0,0,0,0,1,0
"10068",867644,2024,"Individual",6,0,0,0,0,0,0,6,6
"10069",867705,2021,"Individual",2,0,0,0,0,0,0,2,0
"10070",867705,2022,"Individual",2,0,0,0,0,0,0,2,0
"10071",867705,2023,"Individual",2,0,0,0,0,0,2,0,0
"10072",867797,2021,"Individual",80,0,0,0,0,0,80,0,0
"10073",867797,2022,"Individual",76,0,0,0,0,0,76,0,0
"10074",868326,2021,"Individual",2,0,0,0,0,0,0,2,0
"10075",868326,2023,"Individual",4,0,0,0,0,0,0,4,4
"10076",868710,2021,"Business",452,0,0,452,0,0,452,0,0
"10077",868710,2022,"Business",508,0,0,488,20,0,488,0,0
"10078",868710,2023,"Business",490,0,488,0,0,0,488,2,0
"10079",868710,2024,"Business",191,0,0,0,176,0,0,15,0
"10080",868826,2023,"Individual",4,0,0,0,0,0,2,2,0
"10081",868953,2021,"Business",4,0,0,0,0,0,4,0,0
"10082",868953,2023,"Business",2,0,0,0,0,0,0,2,0
"10083",868953,2024,"Business",3,0,0,0,0,0,0,3,0
"10084",869063,2021,"Individual",54,0,0,0,4,0,0,50,0
"10085",869063,2022,"Individual",1,0,0,0,0,0,0,1,0
"10086",869063,2023,"Individual",1,0,0,0,0,0,0,1,0
"10087",869063,2024,"Individual",4,0,0,0,0,0,0,4,0
"10088",869185,2024,"Individual",2,0,0,0,0,0,0,2,2
"10089",869384,2021,"Individual",56,0,0,0,0,56,56,0,0
"10090",869384,2022,"Individual",4,0,0,0,0,0,0,4,0
"10091",869384,2024,"Individual",52,0,0,0,0,52,52,0,0
"10092",869433,2021,"Individual",29,0,0,0,0,0,23,6,0
"10093",869433,2023,"Individual",48,0,4,0,0,0,48,0,0
"10094",869433,2024,"Individual",20,0,0,0,0,16,20,0,0
"10095",869603,2021,"Individual",18,0,0,0,0,0,0,18,0
"10096",869603,2022,"Individual",7,0,6,0,0,0,6,1,0
"10097",869603,2023,"Individual",10,0,6,0,2,0,6,2,0
"10098",869603,2024,"Individual",8,0,4,0,0,0,8,0,0
"10099",869617,2021,"Individual",2,0,0,0,0,0,0,2,0
"10100",869617,2023,"Individual",6,0,0,0,0,0,0,6,0
"10101",869617,2024,"Individual",2,0,0,0,0,0,0,2,0
"10102",869619,2024,"Individual",32,0,0,0,0,0,32,0,0
"10103",869628,2021,"Individual",2,0,0,0,0,0,0,2,0
"10104",869628,2022,"Individual",5,0,0,0,0,0,0,5,0
"10105",869628,2023,"Individual",4,0,0,0,0,0,0,4,0
"10106",869628,2024,"Individual",22,0,0,0,0,0,0,22,20
